GEOID,year,month,year-month,sale_amt,home_size,yr_blt,price_sf,Sub_geo
13057090101,2021,9,2021-9,284000.0,908.0,2019.0,312.7753303964758,East Cherokee
13057090101,2022,10,2022-10,320000.0,1200.0,2019.0,266.6666666666667,East Cherokee
13057090101,2020,1,2020-1,56000.0,2011.0,2020.0,27.8468423669816,East Cherokee
13057090101,2020,3,2020-3,192900.0,794.0,2019.0,242.9471032745592,East Cherokee
13057090101,2021,5,2021-5,275000.0,1504.0,1960.0,182.84574468085103,East Cherokee
13057090101,2023,8,2023-8,115000.0,924.0,1991.0,124.45887445887446,East Cherokee
13057090101,2022,9,2022-9,25000.0,912.0,1968.0,27.412280701754387,East Cherokee
13057090101,2021,6,2021-6,385000.0,2269.0,2000.0,169.67827236668137,East Cherokee
13057090101,2021,1,2021-1,428000.0,3535.0,2001.0,121.07496463932108,East Cherokee
13057090101,2020,6,2020-6,340001.0,3127.0,2015.0,108.73073233130796,East Cherokee
13057090101,2021,8,2021-8,412000.0,3113.0,2015.0,132.34821715387088,East Cherokee
13057090101,2023,12,2023-12,470000.0,2469.0,2005.0,190.36046982584045,East Cherokee
13057090101,2022,11,2022-11,376900.0,2408.0,2003.0,156.51993355481727,East Cherokee
13057090101,2022,3,2022-3,417000.0,2303.0,2017.0,181.0681719496309,East Cherokee
13057090101,2022,4,2022-4,391000.0,1200.0,1930.0,325.8333333333333,East Cherokee
13057090101,2021,6,2021-6,172000.0,1120.0,1965.0,153.57142857142858,East Cherokee
13057090101,2022,8,2022-8,410000.0,1521.0,2005.0,269.5595003287311,East Cherokee
13057090101,2022,1,2022-1,340000.0,1437.0,2005.0,236.60403618649968,East Cherokee
13057090101,2020,4,2020-4,264900.0,2436.0,1992.0,108.743842364532,East Cherokee
13057090101,2023,1,2023-1,295000.0,1746.0,1994.0,195.30355097365407,East Cherokee
13057090101,2020,2,2020-2,179000.0,1782.0,1996.0,100.44893378226712,East Cherokee
13057090101,2023,9,2023-9,259000.0,1058.0,1915.0,244.8015122873346,East Cherokee
13057090101,2023,2,2023-2,400000.0,2036.0,1991.0,196.46365422396855,East Cherokee
13057090101,2021,8,2021-8,345000.0,1476.0,2004.0,245.25745257452576,East Cherokee
13057090101,2022,3,2022-3,385000.0,1386.0,1997.0,277.77777777777777,East Cherokee
13057090101,2023,1,2023-1,315000.0,1348.0,1998.0,233.67952522255192,East Cherokee
13057090101,2020,1,2020-1,280000.0,1769.0,2007.0,158.2815149802148,East Cherokee
13057090101,2021,9,2021-9,430000.0,3018.0,2006.0,142.4784625579854,East Cherokee
13057090101,2022,12,2022-12,380000.0,2336.0,2004.0,162.67123287671234,East Cherokee
13057090101,2022,6,2022-6,302095.0,3568.0,1988.0,84.66788116591928,East Cherokee
13057090101,2024,1,2024-1,148000.0,1372.0,1995.0,107.87172011661808,East Cherokee
13057090101,2022,5,2022-5,195000.0,1458.0,1994.0,133.7448559670782,East Cherokee
13057090101,2021,6,2021-6,410000.0,2884.0,2000.0,142.16366158113732,East Cherokee
13057090101,2021,7,2021-7,336720.0,2336.0,2015.0,144.14383561643837,East Cherokee
13057090101,2022,5,2022-5,422800.0,1850.0,2016.0,243.78378378378375,East Cherokee
13057090101,2021,4,2021-4,330000.0,2370.0,2015.0,151.35021097046413,East Cherokee
13057090101,2022,8,2022-8,417100.0,1792.0,2016.0,232.75669642857144,East Cherokee
13057090101,2021,5,2021-5,283250.0,1279.0,1925.0,221.46207974980453,East Cherokee
13057090101,2020,9,2020-9,244900.0,1232.0,2020.0,198.7824675324675,East Cherokee
13057090101,2022,4,2022-4,325000.0,2385.0,2021.0,136.26834381551362,East Cherokee
13057090101,2020,9,2020-9,260000.0,1965.0,2005.0,132.31552162849871,East Cherokee
13057090101,2020,2,2020-2,78000.0,1225.0,1986.0,63.673469387755105,East Cherokee
13057090101,2023,4,2023-4,145000.0,2704.0,1968.0,53.624260355029584,East Cherokee
13057090101,2020,6,2020-6,265000.0,2184.0,2004.0,121.33699633699634,East Cherokee
13057090101,2022,7,2022-7,552371.0,4116.0,2007.0,134.20092322643342,East Cherokee
13057090101,2020,8,2020-8,135000.0,840.0,1958.0,160.71428571428572,East Cherokee
13057090101,2023,3,2023-3,245000.0,992.0,1953.0,246.9758064516129,East Cherokee
13057090101,2023,5,2023-5,490000.0,2386.0,2014.0,205.36462699077956,East Cherokee
13057090101,2021,11,2021-11,548000.0,3216.0,1999.0,170.39800995024876,East Cherokee
13057090101,2021,12,2021-12,425000.0,2428.0,2005.0,175.04118616144976,East Cherokee
13057090101,2022,5,2022-5,418000.0,1699.0,1974.0,246.0270747498529,East Cherokee
13057090101,2022,7,2022-7,70000.0,1092.0,1930.0,64.1025641025641,East Cherokee
13057090101,2021,7,2021-7,175000.0,1488.0,1982.0,117.60752688172045,East Cherokee
13057090101,2020,5,2020-5,310000.0,1888.0,2001.0,164.1949152542373,East Cherokee
13057090101,2021,9,2021-9,400000.0,2530.0,2013.0,158.10276679841897,East Cherokee
13057090101,2020,4,2020-4,1150000.0,6832.0,2005.0,168.3255269320843,East Cherokee
13057090101,2020,6,2020-6,209000.0,2731.0,2003.0,76.5287440497986,East Cherokee
13057090101,2021,10,2021-10,395000.0,1774.0,2016.0,222.66065388951523,East Cherokee
13057090101,2022,9,2022-9,370000.0,1960.0,1985.0,188.77551020408163,East Cherokee
13057090101,2022,9,2022-9,335000.0,2388.0,1884.0,140.28475711892798,East Cherokee
13057090101,2020,7,2020-7,71500.0,2855.0,2021.0,25.043782837127846,East Cherokee
13057090101,2022,4,2022-4,329000.0,1808.0,1996.0,181.96902654867256,East Cherokee
13057090101,2021,5,2021-5,285000.0,1572.0,1999.0,181.29770992366412,East Cherokee
13057090101,2021,2,2021-2,287800.0,2050.0,1997.0,140.390243902439,East Cherokee
13057090101,2022,1,2022-1,429000.0,2144.0,2001.0,200.09328358208955,East Cherokee
13057090101,2020,6,2020-6,329000.0,2439.0,2006.0,134.89134891348914,East Cherokee
13057090101,2020,7,2020-7,314000.0,2172.0,2017.0,144.5672191528545,East Cherokee
13057090101,2023,5,2023-5,460000.0,2049.0,2015.0,224.4997559785261,East Cherokee
13057090101,2022,3,2022-3,525000.0,3602.0,2017.0,145.75235980011104,East Cherokee
13057090101,2021,6,2021-6,760000.0,3357.0,1920.0,226.3926124515937,East Cherokee
13057090101,2022,7,2022-7,415000.0,1676.0,2005.0,247.61336515513128,East Cherokee
13057090101,2021,2,2021-2,323450.0,3031.0,2020.0,106.71395579016826,East Cherokee
13057090101,2021,2,2021-2,327250.0,2627.0,2020.0,124.571754853445,East Cherokee
13057090101,2021,8,2021-8,335000.0,2820.0,2003.0,118.79432624113475,East Cherokee
13057090101,2021,9,2021-9,342500.0,2418.0,1993.0,141.64598842018196,East Cherokee
13057090101,2020,8,2020-8,299900.0,1994.0,2015.0,150.4012036108325,East Cherokee
13057090101,2023,6,2023-6,349000.0,1168.0,2020.0,298.8013698630137,East Cherokee
13057090101,2022,5,2022-5,340000.0,2450.0,1961.0,138.77551020408163,East Cherokee
13057090101,2023,4,2023-4,115000.0,1216.0,2007.0,94.57236842105264,East Cherokee
13057090101,2021,5,2021-5,193999.0,1763.0,1993.0,218.37776517300057,East Cherokee
13057090101,2023,7,2023-7,400000.0,1672.0,1953.0,239.23444976076556,East Cherokee
13057090101,2021,12,2021-12,340000.0,1803.0,2001.0,188.57459789240156,East Cherokee
13057090101,2020,2,2020-2,217000.0,1400.0,2001.0,155.0,East Cherokee
13057090101,2021,1,2021-1,315000.0,2311.0,2020.0,136.30463003028993,East Cherokee
13057090101,2024,1,2024-1,421950.0,2360.0,2006.0,178.79237288135593,East Cherokee
13057090101,2021,9,2021-9,315000.0,2461.0,2021.0,127.99674928890695,East Cherokee
